Min Value,3,3,2,2,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,3,,,,,,,,,,,,,,,,
Mean,3.5,3.5,3,3,2.5,,,,,,,,,,,,,,,,
Variance,0.5,0.5,2,2,0.5,,,,,,,,,,,,,,,,
Standard Deviation,0.71,0.71,1.41,1.41,0.71,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"155.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (54)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,1,1,3,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
3,This website is accurate,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
4,This website is complete,0,0,2,1,0,3,3.33,,,,,,,,,,,,,
5,This website is biased,1,1,1,0,0,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,1,,,,,,,,,,,,,,,,
Max Value,5,4,4,4,3,,,,,,,,,,,,,,,,
Mean,4,3.67,3.67,3.33,2,,,,,,,,,,,,,,,,
Variance,1,0.33,0.33,0.33,1,,,,,,,,,,,,,,,,
Standard Deviation,1,0.58,0.58,0.58,1,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"156.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (55)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,1,0,1,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,1,0,1,4,,,,,,,,,,,,,
3,This website is accurate,0,0,0,1,0,1,4,,,,,,,,,,,,,
4,This website is complete,0,0,0,1,0,1,4,,,,,,,,,,,,,
5,This website is biased,0,1,0,0,0,1,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Mean,4,4,4,4,2,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"157.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (56)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,7,1,8,4.13,,,,,,,,,,,,,
2,This website is trustworthy,1,0,1,5,1,8,3.63,,,,,,,,,,,,,
3,This website is accurate,0,0,2,5,1,8,3.88,,,,,,,,,,,,,
4,This website is complete,0,2,1,4,1,8,3.5,,,,,,,,,,,,,
5,This website is biased,0,5,2,1,0,8,2.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,1,3,2,2,,,,,,,,,,,,,,,,
Max Value,5,5,5,5,4,,,,,,,,,,,,,,,,
Mean,4.13,3.63,3.88,3.5,2.5,,,,,,,,,,,,,,,,
Variance,0.13,1.41,0.41,1.14,0.57,,,,,,,,,,,,,,,,
Standard Deviation,0.35,1.19,0.64,1.07,0.76,,,,,,,,,,,,,,,,
Total Responses,8,8,8,8,8,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"158.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (57)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,4,0,5,3.8,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,4,0,5,3.8,,,,,,,,,,,,,
3,This website is accurate,0,0,2,3,0,5,3.6,,,,,,,,,,,,,
4,This website is complete,0,0,2,3,0,5,3.6,,,,,,,,,,,,,
5,This website is biased,0,3,1,1,0,5,2.6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.8,3.8,3.6,3.6,2.6,,,,,,,,,,,,,,,,
Variance,0.2,0.2,0.3,0.3,0.8,,,,,,,,,,,,,,,,
Standard Deviation,0.45,0.45,0.55,0.55,0.89,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"159.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (58)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,0,0,0,1,1,,,,,,,,,,,,,
2,This website is trustworthy,1,0,0,0,0,1,1,,,,,,,,,,,,,
3,This website is accurate,1,0,0,0,0,1,1,,,,,,,,,,,,,
4,This website is complete,1,0,0,0,0,1,1,,,,,,,,,,,,,
5,This website is biased,0,0,0,0,1,1,5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,5,,,,,,,,,,,,,,,,
Max Value,1,1,1,1,5,,,,,,,,,,,,,,,,
Mean,1,1,1,1,5,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"160.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (59)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,2,2,0,5,3,,,,,,,,,,,,,
2,This website is trustworthy,1,0,4,0,0,5,2.6,,,,,,,,,,,,,
3,This website is accurate,1,2,1,1,0,5,2.4,,,,,,,,,,,,,
4,This website is complete,1,1,2,1,0,5,2.6,,,,,,,,,,,,,
5,This website is biased,0,0,3,0,2,5,3.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,3,,,,,,,,,,,,,,,,
Max Value,4,3,4,4,5,,,,,,,,,,,,,,,,
Mean,3,2.6,2.4,2.6,3.8,,,,,,,,,,,,,,,,
Variance,1.5,0.8,1.3,1.3,1.2,,,,,,,,,,,,,,,,
Standard Deviation,1.22,0.89,1.14,1.14,1.1,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"161.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (60)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
3,This website is accurate,1,0,0,2,0,3,3,,,,,,,,,,,,,
4,This website is complete,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
5,This website is biased,0,2,0,0,1,3,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,1,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,5,,,,,,,,,,,,,,,,
Mean,3.67,3.67,3,3.67,3,,,,,,,,,,,,,,,,
Variance,0.33,0.33,3,0.33,3,,,,,,,,,,,,,,,,
Standard Deviation,0.58,0.58,1.73,0.58,1.73,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"162.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (61)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,0,1,0,2,3,,,,,,,,,,,,,
2,This website is trustworthy,0,1,0,1,0,2,3,,,,,,,,,,,,,
3,This website is accurate,0,1,0,1,0,2,3,,,,,,,,,,,,,
4,This website is complete,0,1,0,1,0,2,3,,,,,,,,,,,,,
5,This website is biased,0,0,1,1,0,2,3.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,2,2,3,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3,3,3,3,3.5,,,,,,,,,,,,,,,,
Variance,2,2,2,2,0.5,,,,,,,,,,,,,,,,
Standard Deviation,1.41,1.41,1.41,1.41,0.71,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"163.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (62)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,2,0,2,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,2,0,2,4,,,,,,,,,,,,,
3,This website is accurate,0,0,0,2,0,2,4,,,,,,,,,,,,,
4,This website is complete,0,0,0,2,0,2,4,,,,,,,,,,,,,
5,This website is biased,0,1,1,0,0,2,2.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,3,,,,,,,,,,,,,,,,
Mean,4,4,4,4,2.5,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0.5,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0.71,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"164.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (63)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,3,0,1,1,0,5,2,,,,,,,,,,,,,
2,This website is trustworthy,3,0,0,2,0,5,2.2,,,,,,,,,,,,,
3,This website is accurate,3,2,0,0,0,5,1.4,,,,,,,,,,,,,
4,This website is complete,3,1,1,0,0,5,1.6,,,,,,,,,,,,,
5,This website is biased,0,0,0,1,4,5,4.8,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,4,,,,,,,,,,,,,,,,
Max Value,4,4,2,3,5,,,,,,,,,,,,,,,,
Mean,2,2.2,1.4,1.6,4.8,,,,,,,,,,,,,,,,
Variance,2,2.7,0.3,0.8,0.2,,,,,,,,,,,,,,,,
Standard Deviation,1.41,1.64,0.55,0.89,0.45,,,,,,,,,,,,,,,,
Total Responses,5,5,5,5,5,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"165.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (64)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,0,1,1,3,3.33,,,,,,,,,,,,,
2,This website is trustworthy,1,0,0,1,1,3,3.33,,,,,,,,,,,,,
3,This website is accurate,1,0,0,2,0,3,3,,,,,,,,,,,,,
4,This website is complete,1,0,1,1,0,3,2.67,,,,,,,,,,,,,
5,This website is biased,1,1,1,0,0,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,1,,,,,,,,,,,,,,,,
Max Value,5,5,4,4,3,,,,,,,,,,,,,,,,
Mean,3.33,3.33,3,2.67,2,,,,,,,,,,,,,,,,
Variance,4.33,4.33,3,2.33,1,,,,,,,,,,,,,,,,
Standard Deviation,2.08,2.08,1.73,1.53,1,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"166.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (65)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
3,This website is accurate,0,0,2,1,0,3,3.33,,,,,,,,,,,,,
4,This website is complete,0,1,2,0,0,3,2.67,,,,,,,,,,,,,
5,This website is biased,0,0,2,1,0,3,3.33,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,2,3,,,,,,,,,,,,,,,,
Max Value,4,4,4,3,4,,,,,,,,,,,,,,,,
Mean,3.67,3.67,3.33,2.67,3.33,,,,,,,,,,,,,,,,
Variance,0.33,0.33,0.33,0.33,0.33,,,,,,,,,,,,,,,,
Standard Deviation,0.58,0.58,0.58,0.58,0.58,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"167.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (66)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,2,0,0,0,0,2,1,,,,,,,,,,,,,
2,This website is trustworthy,1,1,0,0,0,2,1.5,,,,,,,,,,,,,
3,This website is accurate,1,1,0,0,0,2,1.5,,,,,,,,,,,,,
4,This website is complete,1,1,0,0,0,2,1.5,,,,,,,,,,,,,
5,This website is biased,0,0,0,0,2,2,5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,1,1,5,,,,,,,,,,,,,,,,
Max Value,1,2,2,2,5,,,,,,,,,,,,,,,,
Mean,1,1.5,1.5,1.5,5,,,,,,,,,,,,,,,,
Variance,0,0.5,0.5,0.5,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0.71,0.71,0.71,0,,,,,,,,,,,,,,,,
Total Responses,2,2,2,2,2,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"168.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (67)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,2,0,1,1,4,3.25,,,,,,,,,,,,,
2,This website is trustworthy,0,2,0,2,0,4,3,,,,,,,,,,,,,
3,This website is accurate,1,1,0,2,0,4,2.75,,,,,,,,,,,,,
4,This website is complete,2,0,0,2,0,4,2.5,,,,,,,,,,,,,
5,This website is biased,0,2,0,0,2,4,3.5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,1,1,2,,,,,,,,,,,,,,,,
Max Value,5,4,4,4,5,,,,,,,,,,,,,,,,
Mean,3.25,3,2.75,2.5,3.5,,,,,,,,,,,,,,,,
Variance,2.25,1.33,2.25,3,3,,,,,,,,,,,,,,,,
Standard Deviation,1.5,1.15,1.5,1.73,1.73,,,,,,,,,,,,,,,,
Total Responses,4,4,4,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"169.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (68)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,0,2,0,3,3,,,,,,,,,,,,,
2,This website is trustworthy,1,0,0,2,0,3,3,,,,,,,,,,,,,
3,This website is accurate,0,0,0,3,0,3,4,,,,,,,,,,,,,
4,This website is complete,0,1,0,2,0,3,3.33,,,,,,,,,,,,,
5,This website is biased,0,2,1,0,0,3,2.33,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,1,1,4,2,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,3,,,,,,,,,,,,,,,,
Mean,3,3,4,3.33,2.33,,,,,,,,,,,,,,,,
Variance,3,3,0,1.33,0.33,,,,,,,,,,,,,,,,
Standard Deviation,1.73,1.73,0,1.15,0.58,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"170.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (69)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,1,0,1,4,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,1,0,1,4,,,,,,,,,,,,,
3,This website is accurate,0,0,1,0,0,1,3,,,,,,,,,,,,,
4,This website is complete,0,0,1,0,0,1,3,,,,,,,,,,,,,
5,This website is biased,0,0,0,0,1,1,5,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,4,4,3,3,5,,,,,,,,,,,,,,,,
Max Value,4,4,3,3,5,,,,,,,,,,,,,,,,
Mean,4,4,3,3,5,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"171.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (70)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,0,0,1,3,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,0,0,1,3,,,,,,,,,,,,,
3,This website is accurate,0,0,1,0,0,1,3,,,,,,,,,,,,,
4,This website is complete,0,0,1,0,0,1,3,,,,,,,,,,,,,
5,This website is biased,0,0,1,0,0,1,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,3,,,,,,,,,,,,,,,,
Max Value,3,3,3,3,3,,,,,,,,,,,,,,,,
Mean,3,3,3,3,3,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"172.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (71)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,3,0,4,3.75,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,3,0,4,3.75,,,,,,,,,,,,,
3,This website is accurate,0,0,1,3,0,4,3.75,,,,,,,,,,,,,
4,This website is complete,0,0,2,2,0,4,3.5,,,,,,,,,,,,,
5,This website is biased,0,2,1,1,0,4,2.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,3,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.75,3.75,3.75,3.5,2.75,,,,,,,,,,,,,,,,
Variance,0.25,0.25,0.25,0.33,0.92,,,,,,,,,,,,,,,,
Standard Deviation,0.5,0.5,0.5,0.58,0.96,,,,,,,,,,,,,,,,
Total Responses,4,4,4,4,4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"173.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (72)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
2,This website is trustworthy,0,0,1,2,0,3,3.67,,,,,,,,,,,,,
3,This website is accurate,0,0,0,3,0,3,4,,,,,,,,,,,,,
4,This website is complete,0,0,0,3,0,3,4,,,,,,,,,,,,,
5,This website is biased,0,3,0,0,0,3,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,4,4,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,2,,,,,,,,,,,,,,,,
Mean,3.67,3.67,4,4,2,,,,,,,,,,,,,,,,
Variance,0.33,0.33,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0.58,0.58,0,0,0,,,,,,,,,,,,,,,,
Total Responses,3,3,3,3,3,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"174.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (73)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,4,2,0,6,3.33,,,,,,,,,,,,,
2,This website is trustworthy,0,0,4,2,0,6,3.33,,,,,,,,,,,,,
3,This website is accurate,0,0,4,2,0,6,3.33,,,,,,,,,,,,,
4,This website is complete,1,1,2,2,0,6,2.83,,,,,,,,,,,,,
5,This website is biased,0,2,2,2,0,6,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,3,3,3,1,2,,,,,,,,,,,,,,,,
Max Value,4,4,4,4,4,,,,,,,,,,,,,,,,
Mean,3.33,3.33,3.33,2.83,3,,,,,,,,,,,,,,,,
Variance,0.27,0.27,0.27,1.37,0.8,,,,,,,,,,,,,,,,
Standard Deviation,0.52,0.52,0.52,1.17,0.89,,,,,,,,,,,,,,,,
Total Responses,6,6,6,6,6,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"175.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (74)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,1,0,0,0,1,2,,,,,,,,,,,,,
2,This website is trustworthy,0,1,0,0,0,1,2,,,,,,,,,,,,,
3,This website is accurate,0,0,1,0,0,1,3,,,,,,,,,,,,,
4,This website is complete,0,0,1,0,0,1,3,,,,,,,,,,,,,
5,This website is biased,0,0,1,0,0,1,3,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,2,2,3,3,3,,,,,,,,,,,,,,,,
Max Value,2,2,3,3,3,,,,,,,,,,,,,,,,
Mean,2,2,3,3,3,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,1,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"176.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (75)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,0,0,0,0,0,0,0,,,,,,,,,,,,,
2,This website is trustworthy,0,0,0,0,0,0,0,,,,,,,,,,,,,
3,This website is accurate,0,0,0,0,0,0,0,,,,,,,,,,,,,
4,This website is complete,0,0,0,0,0,0,0,,,,,,,,,,,,,
5,This website is biased,0,0,0,0,0,0,0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Statistic,This website is believable,This website is trustworthy,This website is accurate,This website is complete,This website is biased,,,,,,,,,,,,,,,,
Min Value,-,-,-,-,-,,,,,,,,,,,,,,,,
Max Value,-,-,-,-,-,,,,,,,,,,,,,,,,
Mean,0,0,0,0,0,,,,,,,,,,,,,,,,
Variance,0,0,0,0,0,,,,,,,,,,,,,,,,
Standard Deviation,0,0,0,0,0,,,,,,,,,,,,,,,,
Total Responses,0,0,0,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"177.  In the space below, please indicate how much you agree or disagree with the following statements about this website:&nbsp; (76)",,,,,,,,,,,,,,,,,,,,,
#,Question,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Total Responses,Mean,,,,,,,,,,,,,
1,This website is believable,1,0,2,1,0,4,2.75,,,,,,,,,,,,,
2,This website is trustworthy,1,0,2,1,0,4,2.75,,,,,,,,,,,,,
